song_id,song_title,plan_sort_date,plan_dates,plan_id,plan_title,service_type_id,service_type_name,key_name,item_length,item_id
13074170,How Great Is The Love,2018-03-11T10:00:00Z,"March 11, 2018",34911886,II Cor. 9: 6 - 11,565427,Standard Service,G,300,475992693
11689197,I Am Free,2018-03-11T10:00:00Z,"March 11, 2018",34911886,II Cor. 9: 6 - 11,565427,Standard Service,D,240,475992692
11631801,In Your Freedom,2018-03-11T10:00:00Z,"March 11, 2018",34911886,II Cor. 9: 6 - 11,565427,Standard Service,D,300,475992696
13108397,Offering - Savior King,2018-03-11T10:00:00Z,"March 11, 2018",34911886,II Cor. 9: 6 - 11,565427,Standard Service,D,300,475992694
12424678,The Same Love,2018-03-11T10:00:00Z,"March 11, 2018",34911886,II Cor. 9: 6 - 11,565427,Standard Service,A,300,475992690
12676201,Arms Open Wide,2018-03-18T10:00:00Z,"March 18, 2018",34911887,I Thessalonians 1: 1 - 10,565427,Standard Service,A,300,475992702
12100454,God's Not Dead,2018-03-18T10:00:00Z,"March 18, 2018",34911887,I Thessalonians 1: 1 - 10,565427,Standard Service,A,300,475992699
11728321,Mighty To Save,2018-03-18T10:00:00Z,"March 18, 2018",34911887,I Thessalonians 1: 1 - 10,565427,Standard Service,G,240,475992701
14721592,Offering - Jesus Paid It All,2018-03-18T10:00:00Z,"March 18, 2018",34911887,I Thessalonians 1: 1 - 10,565427,Standard Service,A,300,475992705
11728197,Only Jesus Can,2018-03-18T10:00:00Z,"March 18, 2018",34911887,I Thessalonians 1: 1 - 10,565427,Standard Service,D,240,475992703
13738017,At The Cross (Love Ran Red),2018-03-25T10:00:00Z,"March 25, 2018",35655851,,565427,Standard Service,G,300,485798578
11842744,Forever Exalted,2018-03-25T10:00:00Z,"March 25, 2018",35655851,,565427,Standard Service,C,300,485798571
13269822,God You Reign,2018-03-25T10:00:00Z,"March 25, 2018",35655851,,565427,Standard Service,C,300,485798574
12893755,O Worship The King,2018-03-25T10:00:00Z,"March 25, 2018",35655851,,565427,Standard Service,G,300,485798573
11728283,Offering - The Old Rugged Cross,2018-03-25T10:00:00Z,"March 25, 2018",35655851,,565427,Standard Service,G,240,485798576
11631157,Holy Spirit,2018-03-30T19:00:00Z,"March 30, 2018",35758189,Isaiah 53: 1 - 10,565427,Standard Service,D,360,487136986
15375715,Projection - This Man,2018-03-30T19:00:00Z,"March 30, 2018",35758189,Isaiah 53: 1 - 10,565427,Standard Service,G,420,487250825
11689341,The Heart Of Worship,2018-03-30T19:00:00Z,"March 30, 2018",35758189,Isaiah 53: 1 - 10,565427,Standard Service,D,300,487136983
11883039,Were You There,2018-03-30T19:00:00Z,"March 30, 2018",35758189,Isaiah 53: 1 - 10,565427,Standard Service,D,180,487232496
13738017,At The Cross (Love Ran Red),2018-04-01T10:00:00Z,"April 1, 2018",35655852,Isaiah 53: 10 - 12,565427,Standard Service,G,300,485798582
11876123,Happy Day,2018-04-01T10:00:00Z,"April 1, 2018",35655852,Isaiah 53: 10 - 12,565427,Standard Service,C,240,485798580
11731861,Offering - Our God,2018-04-01T10:00:00Z,"April 1, 2018",35655852,Isaiah 53: 10 - 12,565427,Standard Service,A,300,485798583
15220653,Thank You Jesus For The Cross,2018-04-01T10:00:00Z,"April 1, 2018",35655852,Isaiah 53: 10 - 12,565427,Standard Service,A,300,485798584
13048580,This We Know,2018-04-01T10:00:00Z,"April 1, 2018",35655852,Isaiah 53: 10 - 12,565427,Standard Service,A,300,485798586
12600098,Glory To God Forever,2018-04-08T10:00:00Z,"April 8, 2018",35655853,Daniel 1: 1 - 2,565427,Standard Service,A,300,485798588
12830370,I Will Follow,2018-04-08T10:00:00Z,"April 8, 2018",35655853,Daniel 1: 1 - 2,565427,Standard Service,A,300,485798590
13817631,In Christ Alone,2018-04-08T10:00:00Z,"April 8, 2018",35655853,Daniel 1: 1 - 2,565427,Standard Service,D,300,485798594
14691427,Offering - Lord I Need You,2018-04-08T10:00:00Z,"April 8, 2018",35655853,Daniel 1: 1 - 2,565427,Standard Service,C,300,485798592
12424678,The Same Love,2018-04-08T10:00:00Z,"April 8, 2018",35655853,Daniel 1: 1 - 2,565427,Standard Service,A,300,485798591
11689017,Downpour,2018-04-22T10:00:00Z,"April 22, 2018",35655854,Daniel 1: 3 - 21,565427,Standard Service,E,240,485798598
11689197,I Am Free,2018-04-22T10:00:00Z,"April 22, 2018",35655854,Daniel 1: 3 - 21,565427,Standard Service,D,240,485798596
11929351,Jesus You Are Worthy,2018-04-22T10:00:00Z,"April 22, 2018",35655854,Daniel 1: 3 - 21,565427,Standard Service,C,300,485798599
11689341,Offering - The Heart Of Worship,2018-04-22T10:00:00Z,"April 22, 2018",35655854,Daniel 1: 3 - 21,565427,Standard Service,D,300,485798601
13016615,Surrender,2018-04-22T10:00:00Z,"April 22, 2018",35655854,Daniel 1: 3 - 21,565427,Standard Service,A,300,485798603
11842679,Call On The Name,2018-04-29T10:00:00Z,"April 29, 2018",36142810,,565427,Standard Service,A,300,492266979
11876331,Offering - Came To My Rescue,2018-04-29T10:00:00Z,"April 29, 2018",36142810,,565427,Standard Service,C,300,492266980
11728197,Only Jesus Can,2018-04-29T10:00:00Z,"April 29, 2018",36142810,,565427,Standard Service,D,240,492266978
11630821,Our God Saves,2018-04-29T10:00:00Z,"April 29, 2018",36142810,,565427,Standard Service,D,330,492266976
13163754,Stained Glass,2018-04-29T10:00:00Z,"April 29, 2018",36142810,,565427,Standard Service,G,300,492266982
14557093,Amazing Grace (My Chains Are Gone),2018-05-06T10:00:00Z,"May 6, 2018",36142811,Daniel 2: 1 - 23,565427,Standard Service,D,300,492266988
11842601,Forever,2018-05-06T10:00:00Z,"May 6, 2018",36142811,Daniel 2: 1 - 23,565427,Standard Service,A-B,300,493690158
12100374,Not For A Moment,2018-05-06T10:00:00Z,"May 6, 2018",36142811,Daniel 2: 1 - 23,565427,Standard Service,,300,492266987
13715909,Offering - He Will Carry Me,2018-05-06T10:00:00Z,"May 6, 2018",36142811,Daniel 2: 1 - 23,565427,Standard Service,C,300,492266990
11728175,Open Up The Heavens,2018-05-06T10:00:00Z,"May 6, 2018",36142811,Daniel 2: 1 - 23,565427,Standard Service,D,300,492266986
12248808,The Rock Won't Move,2018-05-06T10:00:00Z,"May 6, 2018",36142811,Daniel 2: 1 - 23,565427,Standard Service,A,300,492266984
13269822,God You Reign,2018-05-13T10:00:00Z,"May 13, 2018",36142812,Daniel 2: 24 - 49,565427,Standard Service,C,300,492266999
11842821,Great Is Thy Faithfulness,2018-05-13T10:00:00Z,"May 13, 2018",36142812,Daniel 2: 24 - 49,565427,Standard Service,D,300,492266998
14691420,Hosanna,2018-05-13T10:00:00Z,"May 13, 2018",36142812,Daniel 2: 24 - 49,565427,Standard Service,G,300,492266996
12515074,How Great Thou Art,2018-05-13T10:00:00Z,"May 13, 2018",36142812,Daniel 2: 24 - 49,565427,Standard Service,A,300,492267002
15575905,Offering - Revelation Song,2018-05-13T10:00:00Z,"May 13, 2018",36142812,Daniel 2: 24 - 49,565427,Standard Service,D,300,492267000
12515074,How Great Thou Art,2018-05-20T10:00:00Z,"May 20, 2018",36142813,Daniel 2: 44 - 49,565427,Standard Service,A,300,492267008
12893755,O Worship The King,2018-05-20T10:00:00Z,"May 20, 2018",36142813,Daniel 2: 44 - 49,565427,Standard Service,G,300,492267007
14557312,Oh Our Lord,2018-05-20T10:00:00Z,"May 20, 2018",36142813,Daniel 2: 44 - 49,565427,Standard Service,E,300,492267005
13108397,Savior King,2018-05-20T10:00:00Z,"May 20, 2018",36142813,Daniel 2: 44 - 49,565427,Standard Service,E,300,492267010
12248848,The Stand,2018-05-20T10:00:00Z,"May 20, 2018",36142813,Daniel 2: 44 - 49,565427,Standard Service,A,300,492267014
11630563,Blessed Be Your Name,2018-05-27T10:00:00Z,"May 27, 2018",36142815,Daniel 3,565427,Standard Service,C,300,492267038
11689159,Found In You,2018-05-27T10:00:00Z,"May 27, 2018",36142815,Daniel 3,565427,Standard Service,C,300,492267036
13688677,"Holy, Holy, Holy (Holy Are You Lord)",2018-05-27T10:00:00Z,"May 27, 2018",36142815,Daniel 3,565427,Standard Service,C,300,492267039
14557234,Lay Me Down,2018-05-27T10:00:00Z,"May 27, 2018",36142815,Daniel 3,565427,Standard Service,C,300,492267042
14557341,Never Once,2018-05-27T10:00:00Z,"May 27, 2018",36142815,Daniel 3,565427,Standard Service,Ab,300,492267040
11793559,Always,2018-06-03T10:00:00Z,"June 3, 2018",36142817,,565427,Standard Service,C,300,492267047
12893807,From The Inside Out,2018-06-03T10:00:00Z,"June 3, 2018",36142817,,565427,Standard Service,C,300,498219628
14557289,Never Let Go,2018-06-03T10:00:00Z,"June 3, 2018",36142817,,565427,Standard Service,C,300,492267051
13817614,On Christ The Solid Rock I Stand,2018-06-03T10:00:00Z,"June 3, 2018",36142817,,565427,Standard Service,D,240,498222556
15689524,Crown Him With Many Crowns,2018-06-09T07:00:00Z,"June 9, 2018",36785162,,565427,Standard Service,D-E,300,500689935
14691427,Lord I Need You,2018-06-09T07:00:00Z,"June 9, 2018",36785162,,565427,Standard Service,C,300,500689934
11728175,Open Up The Heavens,2018-06-09T07:00:00Z,"June 9, 2018",36785162,,565427,Standard Service,D,300,500689931
11689291,All Consuming Fire,2018-06-10T10:00:00Z,"June 10, 2018",36724588,Daniel 3: 19 - 30,565427,Standard Service,C,300,499869672
15700798,Come To The Table,2018-06-10T10:00:00Z,"June 10, 2018",36724588,Daniel 3: 19 - 30,565427,Standard Service,C,300,500802568
11793757,God Is Able,2018-06-10T10:00:00Z,"June 10, 2018",36724588,Daniel 3: 19 - 30,565427,Standard Service,A,300,499869669
13817631,Offering - In Christ Alone,2018-06-10T10:00:00Z,"June 10, 2018",36724588,Daniel 3: 19 - 30,565427,Standard Service,D,300,499869670
11876207,Stronger,2018-06-10T10:00:00Z,"June 10, 2018",36724588,Daniel 3: 19 - 30,565427,Standard Service,C,375,499869668
13898465,Your Love Awakens Me,2018-06-10T10:00:00Z,"June 10, 2018",36724588,Daniel 3: 19 - 30,565427,Standard Service,A,300,499869666
15710723,Offering: Speak O Lord,2018-06-17T10:00:00Z,"June 17, 2018",36724589,(Proverbs 2:1-5),565427,Standard Service,A,300,499869679
14557312,Oh Our Lord,2018-06-17T10:00:00Z,"June 17, 2018",36724589,(Proverbs 2:1-5),565427,Standard Service,D,300,499869674
13163919,Open The Eyes Of My Heart,2018-06-17T10:00:00Z,"June 17, 2018",36724589,(Proverbs 2:1-5),565427,Standard Service,D,300,499869677
12495200,Sometimes By Step,2018-06-17T10:00:00Z,"June 17, 2018",36724589,(Proverbs 2:1-5),565427,Standard Service,G,180,499869681
11842513,Word Of God Speak,2018-06-17T10:00:00Z,"June 17, 2018",36724589,(Proverbs 2:1-5),565427,Standard Service,C,240,499869678
11793643,At Your Name,2018-06-24T10:00:00Z,"June 24, 2018",36724590,,565427,Standard Service,A,300,499869687
15103439,How Can I Keep From Singing,2018-06-24T10:00:00Z,"June 24, 2018",36724590,,565427,Standard Service,G,300,499869686
14653945,Nothing But The Blood,2018-06-24T10:00:00Z,"June 24, 2018",36724590,,565427,Standard Service,G,300,499869685
11689239,Offering - How Great Is Our God,2018-06-24T10:00:00Z,"June 24, 2018",36724590,,565427,Standard Service,A,300,499869683
14712526,Shout To The Lord,2018-06-24T10:00:00Z,"June 24, 2018",36724590,,565427,Standard Service,C,300,499869689
12600098,Glory To God Forever,2018-07-01T10:00:00Z,"July 1, 2018",36724591,Daniel 4: 1 - 27,565427,Standard Service,A,300,499869694
13269838,Offering - Change My Heart Oh God,2018-07-01T10:00:00Z,"July 1, 2018",36724591,Daniel 4: 1 - 27,565427,Standard Service,A,240,499869695
13016615,Surrender,2018-07-01T10:00:00Z,"July 1, 2018",36724591,Daniel 4: 1 - 27,565427,Standard Service,A,300,499869697
15220653,Thank You Jesus For The Cross,2018-07-01T10:00:00Z,"July 1, 2018",36724591,Daniel 4: 1 - 27,565427,Standard Service,A,300,504449435
11929429,Unchanging,2018-07-01T10:00:00Z,"July 1, 2018",36724591,Daniel 4: 1 - 27,565427,Standard Service,G,240,499869693
14691420,Hosanna,2018-07-08T10:00:00Z,"July 8, 2018",36724592,Daniel 4: 28 - 37,565427,Standard Service,G,300,499869700
14557234,Lay Me Down,2018-07-08T10:00:00Z,"July 8, 2018",36724592,Daniel 4: 28 - 37,565427,Standard Service,C,300,499869706
14654006,Offering - Only Because of You,2018-07-08T10:00:00Z,"July 8, 2018",36724592,Daniel 4: 28 - 37,565427,Standard Service,A,300,499869704
11728197,Only Jesus Can,2018-07-08T10:00:00Z,"July 8, 2018",36724592,Daniel 4: 28 - 37,565427,Standard Service,D,240,499869702
13163919,Open The Eyes Of My Heart,2018-07-08T10:00:00Z,"July 8, 2018",36724592,Daniel 4: 28 - 37,565427,Standard Service,E,300,499869703
12676201,Arms Open Wide,2018-07-15T10:00:00Z,"July 15, 2018",36724593,Daniel 5,565427,Standard Service,C,300,507213780
12830370,I Will Follow,2018-07-15T10:00:00Z,"July 15, 2018",36724593,Daniel 5,565427,Standard Service,A,300,499869712
12893755,O Worship The King,2018-07-15T10:00:00Z,"July 15, 2018",36724593,Daniel 5,565427,Standard Service,G,300,499869708
13688677,"Offering - Holy, Holy, Holy (Holy Are You Lord)",2018-07-15T10:00:00Z,"July 15, 2018",36724593,Daniel 5,565427,Standard Service,C,300,499869714
12424678,The Same Love,2018-07-15T10:00:00Z,"July 15, 2018",36724593,Daniel 5,565427,Standard Service,A,300,499869710
12600098,Glory To God Forever,2018-07-22T10:00:00Z,"July 22, 2018",36724594,,565427,Standard Service,A,300,499869716
13512892,Hold Us Together,2018-07-22T10:00:00Z,"July 22, 2018",36724594,,565427,Standard Service,C,300,508271800
12014396,Holy,2018-07-22T10:00:00Z,"July 22, 2018",36724594,,565427,Standard Service,D,240,499869718
12515074,Offering - How Great Thou Art,2018-07-22T10:00:00Z,"July 22, 2018",36724594,,565427,Standard Service,A,300,499869720
12097918,They Will Know We Are Christians,2018-07-22T10:00:00Z,"July 22, 2018",36724594,,565427,Standard Service,Em,300,499869722
13269822,God You Reign,2018-07-29T10:00:00Z,"July 29, 2018",36724595,Daniel 6: 1 - 13,565427,Standard Service,C,300,499869728
12983834,Here I Am,2018-07-29T10:00:00Z,"July 29, 2018",36724595,Daniel 6: 1 - 13,565427,Standard Service,D,300,499869729
12893755,O Worship The King,2018-07-29T10:00:00Z,"July 29, 2018",36724595,Daniel 6: 1 - 13,565427,Standard Service,G,300,499869725
11631801,Offering - In Your Freedom,2018-07-29T10:00:00Z,"July 29, 2018",36724595,Daniel 6: 1 - 13,565427,Standard Service,D,300,499869731
12424678,The Same Love,2018-07-29T10:00:00Z,"July 29, 2018",36724595,Daniel 6: 1 - 13,565427,Standard Service,A,300,499869727
13817631,In Christ Alone,2018-08-05T10:00:00Z,"August 5, 2018",36724596,Daniel 6: 14 - 28,565427,Standard Service,F,300,499869739
14557093,Offering - Amazing Grace (My Chains Are Gone),2018-08-05T10:00:00Z,"August 5, 2018",36724596,Daniel 6: 14 - 28,565427,Standard Service,D,300,499869735
13163754,Stained Glass,2018-08-05T10:00:00Z,"August 5, 2018",36724596,Daniel 6: 14 - 28,565427,Standard Service,G,300,499869737
12248848,The Stand,2018-08-05T10:00:00Z,"August 5, 2018",36724596,Daniel 6: 14 - 28,565427,Standard Service,A,300,499869738
11793559,Always,2018-08-12T10:00:00Z,"August 12, 2018",36724597,Daniel 7:1,565427,Standard Service,C,300,499869747
12330860,Endlessly,2018-08-12T10:00:00Z,"August 12, 2018",36724597,Daniel 7:1,565427,Standard Service,D,240,499869746
13688677,"Holy, Holy, Holy (Holy Are You Lord)",2018-08-12T10:00:00Z,"August 12, 2018",36724597,Daniel 7:1,565427,Standard Service,C,300,499869743
11728175,Open Up The Heavens,2018-08-12T10:00:00Z,"August 12, 2018",36724597,Daniel 7:1,565427,Standard Service,D,300,512445098
13048580,This We Know,2018-08-12T10:00:00Z,"August 12, 2018",36724597,Daniel 7:1,565427,Standard Service,A,300,499869745
11842744,Forever Exalted,2018-08-19T10:00:00Z,"August 19, 2018",37774145,Daniel 7: 2 - 14,565427,Standard Service,C,300,513648362
11630965,Give Me Faith,2018-08-19T10:00:00Z,"August 19, 2018",37774145,Daniel 7: 2 - 14,565427,Standard Service,A,300,513648366
14691420,Hosanna,2018-08-19T10:00:00Z,"August 19, 2018",37774145,Daniel 7: 2 - 14,565427,Standard Service,G,300,513648364
12100322,It Is Well With My Soul,2018-08-19T10:00:00Z,"August 19, 2018",37774145,Daniel 7: 2 - 14,565427,Standard Service,C,240,514182104
11929429,Unchanging,2018-08-19T10:00:00Z,"August 19, 2018",37774145,Daniel 7: 2 - 14,565427,Standard Service,G,240,513648368
11842679,Call On The Name,2018-08-26T10:00:00Z,"August 26, 2018",37774146,"Daniel 7: 8, 11 - l2, 15 - 25",565427,Standard Service,A,300,513648373
15700798,Come To The Table,2018-08-26T10:00:00Z,"August 26, 2018",37774146,"Daniel 7: 8, 11 - l2, 15 - 25",565427,Standard Service,C,300,515480152
11689159,Found In You,2018-08-26T10:00:00Z,"August 26, 2018",37774146,"Daniel 7: 8, 11 - l2, 15 - 25",565427,Standard Service,C,300,513648371
13108229,Jesus Son Of God,2018-08-26T10:00:00Z,"August 26, 2018",37774146,"Daniel 7: 8, 11 - l2, 15 - 25",565427,Standard Service,A,300,513648374
11728321,Mighty To Save,2018-08-26T10:00:00Z,"August 26, 2018",37774146,"Daniel 7: 8, 11 - l2, 15 - 25",565427,Standard Service,G,240,513648377
15220653,Thank You Jesus For The Cross,2018-08-26T10:00:00Z,"August 26, 2018",37774146,"Daniel 7: 8, 11 - l2, 15 - 25",565427,Standard Service,A,300,513648375
11630563,Blessed Be Your Name,2018-09-02T10:00:00Z,"September 2, 2018",37774148,"Daniel 7: 13 - 14, 22, 26 - 28",565427,Standard Service,C,300,513648384
12600098,Glory To God Forever,2018-09-02T10:00:00Z,"September 2, 2018",37774148,"Daniel 7: 13 - 14, 22, 26 - 28",565427,Standard Service,A,300,513648387
13817631,In Christ Alone,2018-09-02T10:00:00Z,"September 2, 2018",37774148,"Daniel 7: 13 - 14, 22, 26 - 28",565427,Standard Service,D,,517116128
13163919,Open The Eyes Of My Heart,2018-09-02T10:00:00Z,"September 2, 2018",37774148,"Daniel 7: 13 - 14, 22, 26 - 28",565427,Standard Service,E,300,513648388
11842513,Word Of God Speak,2018-09-02T10:00:00Z,"September 2, 2018",37774148,"Daniel 7: 13 - 14, 22, 26 - 28",565427,Standard Service,C,240,517108651
11631801,In Your Freedom,2018-09-09T10:00:00Z,"September 9, 2018",37774149,Psalm 101,565427,Standard Service,D,300,518252051
11929351,Jesus You Are Worthy,2018-09-09T10:00:00Z,"September 9, 2018",37774149,Psalm 101,565427,Standard Service,C,300,513648404
14653945,Nothing But The Blood,2018-09-09T10:00:00Z,"September 9, 2018",37774149,Psalm 101,565427,Standard Service,G,300,513648401
14557312,Oh Our Lord,2018-09-09T10:00:00Z,"September 9, 2018",37774149,Psalm 101,565427,Standard Service,E,300,513648402
14712526,Shout To The Lord,2018-09-09T10:00:00Z,"September 9, 2018",37774149,Psalm 101,565427,Standard Service,C,300,513648400
11842821,Great Is Thy Faithfulness,2018-09-16T10:00:00Z,"September 16, 2018",37774150,Daniel 8: 1 - 19,565427,Standard Service,D,300,513648410
12893755,O Worship The King,2018-09-16T10:00:00Z,"September 16, 2018",37774150,Daniel 8: 1 - 19,565427,Standard Service,G,300,513648409
11728175,Open Up The Heavens,2018-09-16T10:00:00Z,"September 16, 2018",37774150,Daniel 8: 1 - 19,565427,Standard Service,D,300,513648407
12248808,The Rock Won't Move,2018-09-16T10:00:00Z,"September 16, 2018",37774150,Daniel 8: 1 - 19,565427,Standard Service,A,300,513648413
15207949,Glorious Unfolding,2018-09-23T10:00:00Z,"September 23, 2018",37774152,"Daniel 8: 15 - 19, 23 - 27",565427,Standard Service,C,300,521188080
11597717,Here For You,2018-09-23T10:00:00Z,"September 23, 2018",37774152,"Daniel 8: 15 - 19, 23 - 27",565427,Standard Service,C,360,521588574
13821714,I Surrender,2018-09-23T10:00:00Z,"September 23, 2018",37774152,"Daniel 8: 15 - 19, 23 - 27",565427,Standard Service,F,360,513648421
14557289,Never Let Go,2018-09-23T10:00:00Z,"September 23, 2018",37774152,"Daniel 8: 15 - 19, 23 - 27",565427,Standard Service,C,300,513648423
14654126,Song Of The Angels,2018-09-23T10:00:00Z,"September 23, 2018",37774152,"Daniel 8: 15 - 19, 23 - 27",565427,Standard Service,A,300,513648415
11689017,Downpour,2018-09-30T10:00:00Z,"September 30, 2018",37774153,Daniel 9: 1 - 19,565427,Standard Service,E,240,522812051
13575958,Jailbreak,2018-09-30T10:00:00Z,"September 30, 2018",37774153,Daniel 9: 1 - 19,565427,Standard Service,D,300,513648427
14557341,Offering - Never Once,2018-09-30T10:00:00Z,"September 30, 2018",37774153,Daniel 9: 1 - 19,565427,Standard Service,Ab,300,513648428
14654102,Second Chance,2018-09-30T10:00:00Z,"September 30, 2018",37774153,Daniel 9: 1 - 19,565427,Standard Service,D,300,513648425
12100394,Wildfire,2018-09-30T10:00:00Z,"September 30, 2018",37774153,Daniel 9: 1 - 19,565427,Standard Service,A,300,513648429
12676201,Arms Open Wide,2018-10-07T10:00:00Z,"October 7, 2018",37774154,Daniel 9: 1 - 19,565427,Standard Service,A,300,513648437
16251220,Offering - God Is On The Move,2018-10-07T10:00:00Z,"October 7, 2018",37774154,Daniel 9: 1 - 19,565427,Standard Service,C,300,513648438
11630821,Our God Saves,2018-10-07T10:00:00Z,"October 7, 2018",37774154,Daniel 9: 1 - 19,565427,Standard Service,D,330,513648436
15575905,Revelation Song,2018-10-07T10:00:00Z,"October 7, 2018",37774154,Daniel 9: 1 - 19,565427,Standard Service,D,300,513648440
14654102,Second Chance,2018-10-07T10:00:00Z,"October 7, 2018",37774154,Daniel 9: 1 - 19,565427,Standard Service,D,300,524496304
11929429,Unchanging,2018-10-07T10:00:00Z,"October 7, 2018",37774154,Daniel 9: 1 - 19,565427,Standard Service,G,240,513648433
11793757,God Is Able,2018-10-14T10:00:00Z,"October 14, 2018",37774155,Daniel 9: 20 -27,565427,Standard Service,A,300,513648446
12515074,How Great Thou Art,2018-10-14T10:00:00Z,"October 14, 2018",37774155,Daniel 9: 20 -27,565427,Standard Service,A,300,513648447
14557234,Lay Me Down,2018-10-14T10:00:00Z,"October 14, 2018",37774155,Daniel 9: 20 -27,565427,Standard Service,C,300,513648449
11728175,Open Up The Heavens,2018-10-14T10:00:00Z,"October 14, 2018",37774155,Daniel 9: 20 -27,565427,Standard Service,D,300,513648442
11731861,Our God,2018-10-14T10:00:00Z,"October 14, 2018",37774155,Daniel 9: 20 -27,565427,Standard Service,A,300,513648444
11689159,Found In You,2018-10-21T10:00:00Z,"October 21, 2018",37774156,Daniel 10,565427,Standard Service,C,300,513648458
11631157,Holy Spirit,2018-10-21T10:00:00Z,"October 21, 2018",37774156,Daniel 10,565427,Standard Service,D,360,513648456
14691420,Hosanna,2018-10-21T10:00:00Z,"October 21, 2018",37774156,Daniel 10,565427,Standard Service,G,300,526848349
11876207,Stronger,2018-10-21T10:00:00Z,"October 21, 2018",37774156,Daniel 10,565427,Standard Service,C,375,513648452
11794028,We're United,2018-10-21T10:00:00Z,"October 21, 2018",37774156,Daniel 10,565427,Standard Service,C,300,513648455
12600098,Glory To God Forever,2018-10-28T10:00:00Z,"October 28, 2018",38882412,,565427,Standard Service,A,300,527804984
11689239,How Great Is Our God,2018-10-28T10:00:00Z,"October 28, 2018",38882412,,565427,Standard Service,A,300,527810893
13074170,How Great Is The Love,2018-10-28T10:00:00Z,"October 28, 2018",38882412,,565427,Standard Service,G,300,527804987
12893755,O Worship The King,2018-10-28T10:00:00Z,"October 28, 2018",38882412,,565427,Standard Service,G,300,527804982
14721592,Offering - Jesus Paid It All,2018-10-28T10:00:00Z,"October 28, 2018",38882412,,565427,Standard Service,A,300,527804986
13108397,Savior King,2018-10-28T10:00:00Z,"October 28, 2018",38882412,,565427,Standard Service,E,300,527804989
12495151,"10,000 Reasons (Bless The Lord)",2018-11-04T10:00:00Z,"November 4, 2018",38882413,,565427,Standard Service,G,300,529630886
11842601,Forever,2018-11-04T10:00:00Z,"November 4, 2018",38882413,,565427,Standard Service,A-B,300,527805000
12983834,Here I Am,2018-11-04T10:00:00Z,"November 4, 2018",38882413,,565427,Standard Service,D,300,529631905
15103439,How Can I Keep From Singing,2018-11-04T10:00:00Z,"November 4, 2018",38882413,,565427,Standard Service,G,300,527804998
13817614,On Christ The Solid Rock I Stand,2018-11-04T10:00:00Z,"November 4, 2018",38882413,,565427,Standard Service,D,240,529631764
11929317,Forgiven,2018-11-11T10:00:00Z,"November 11, 2018",38882414,"Matthew 5: 23 - 24, Colossians 3: 12 - 14, Genesis 50: 15 - 21",565427,Standard Service,A,300,527805010
11876123,Happy Day,2018-11-11T10:00:00Z,"November 11, 2018",38882414,"Matthew 5: 23 - 24, Colossians 3: 12 - 14, Genesis 50: 15 - 21",565427,Standard Service,C,240,527805003
11842821,Offering - Great Is Thy Faithfulness,2018-11-11T10:00:00Z,"November 11, 2018",38882414,"Matthew 5: 23 - 24, Colossians 3: 12 - 14, Genesis 50: 15 - 21",565427,Standard Service,D,300,528053702
14654102,Second Chance,2018-11-11T10:00:00Z,"November 11, 2018",38882414,"Matthew 5: 23 - 24, Colossians 3: 12 - 14, Genesis 50: 15 - 21",565427,Standard Service,D,300,528052324
16316546,Your Grace Finds Me,2018-11-11T10:00:00Z,"November 11, 2018",38882414,"Matthew 5: 23 - 24, Colossians 3: 12 - 14, Genesis 50: 15 - 21",565427,Standard Service,G,300,527805005
13898465,Your Love Awakens Me,2018-11-11T10:00:00Z,"November 11, 2018",38882414,"Matthew 5: 23 - 24, Colossians 3: 12 - 14, Genesis 50: 15 - 21",565427,Standard Service,A,300,528053363
11793559,Always,2018-11-18T10:00:00Z,"November 18, 2018",38882415,Daniel 12,565427,Standard Service,C,300,527805012
11842679,Call On The Name,2018-11-18T10:00:00Z,"November 18, 2018",38882415,Daniel 12,565427,Standard Service,A,300,527805014
11793757,God Is Able,2018-11-18T10:00:00Z,"November 18, 2018",38882415,Daniel 12,565427,Standard Service,A,300,527805018
11842513,Offering - Word Of God Speak,2018-11-18T10:00:00Z,"November 18, 2018",38882415,Daniel 12,565427,Standard Service,C,240,527805016
14654126,Song Of The Angels,2018-11-18T10:00:00Z,"November 18, 2018",38882415,Daniel 12,565427,Standard Service,G,300,527805015
11793643,At Your Name,2018-11-22T10:00:00Z,"November 22, 2018",39282778,Luke 7: 36 - 50,565427,Standard Service,A,300,533212085
14691427,Lord I Need You,2018-11-22T10:00:00Z,"November 22, 2018",39282778,Luke 7: 36 - 50,565427,Standard Service,C,300,533211845
14653945,Nothing But The Blood,2018-11-22T10:00:00Z,"November 22, 2018",39282778,Luke 7: 36 - 50,565427,Standard Service,G,300,533212741
14654006,Only Because of You,2018-11-22T10:00:00Z,"November 22, 2018",39282778,Luke 7: 36 - 50,565427,Standard Service,A,300,533211590
11630965,Give Me Faith,2018-11-25T10:00:00Z,"November 25, 2018",38882416,"Luke 1: 5 - 20, V68 - V79",565427,Standard Service,A,300,527805023
11597717,Here For You,2018-11-25T10:00:00Z,"November 25, 2018",38882416,"Luke 1: 5 - 20, V68 - V79",565427,Standard Service,C,360,533546533
13817631,In Christ Alone,2018-11-25T10:00:00Z,"November 25, 2018",38882416,"Luke 1: 5 - 20, V68 - V79",565427,Standard Service,A,300,527805027
13108536,Joy To The World (Unspeakable Joy),2018-11-25T10:00:00Z,"November 25, 2018",38882416,"Luke 1: 5 - 20, V68 - V79",565427,Standard Service,C-D,300,527805024
