song_id,title,hidden,author,themes,ccli_number,total_uses_all_time,scheduled_future_count,uses_last_365d,uses_last_90d,first_used_at,last_used_at,days_since_last_use,avg_gap_days_between_uses,all_use_dates,category_full_history
26390362,Voice Of Truth,False,Steven Curtis Chapman and Mark Hall,"Truth, Faith",4196620,1,0,0,0,2024-06-16T10:00:00+00:00,2024-06-16T10:00:00+00:00,621,,2024-06-16T10:00:00Z,retire_candidate
18371942,Grace Greater Than Our Sin,False,Julia Harriette Johnston and Daniel Brink Towner,"Cleansing, Invitation, , Salvation, Forgiveness, Grace",31690,9,0,0,0,2019-12-01T10:00:00+00:00,2024-06-09T10:00:00+00:00,628,206.2,2019-12-01T10:00:00Z; 2020-04-05T10:00:00Z; 2020-11-22T10:00:00Z; 2021-05-16T10:00:00Z; 2022-07-17T08:45:00Z; 2022-10-30T08:45:00Z; 2023-04-16T10:00:00Z; 2023-10-27T21:00:00Z; 2024-06-09T10:00:00Z,retire_candidate
26335561,Child Of Love,False,"Andrew Bergthold, Ed Cash, Franni Cash, Martin Cash, and Scott Cash","Change, Freedom, God's Love, Transformation",7153977,1,0,0,0,2024-06-02T10:00:00+00:00,2024-06-02T10:00:00+00:00,635,,2024-06-02T10:00:00Z,retire_candidate
26335544,Jireh,False,"Chandler Moore, Chris Brown, Naomi Raine, and Steven Furtick",,7164826,1,0,0,0,2024-06-02T10:00:00+00:00,2024-06-02T10:00:00+00:00,635,,2024-06-02T10:00:00Z,retire_candidate
22234798,O Praise The Name (Anástasis),False,"Dean Ussher, Marty Sampson, and Benjamin Hastings",Easter,7037787,2,0,0,0,2022-04-15T19:00:00+00:00,2024-06-02T10:00:00+00:00,635,778.0,2022-04-15T19:00:00Z; 2024-06-02T10:00:00Z,retire_candidate
26335554,Running Home,False,"Jeff Pardo, Matthew West, and Michael Cochren",,7200308,1,0,0,0,2024-06-02T10:00:00+00:00,2024-06-02T10:00:00+00:00,635,,2024-06-02T10:00:00Z,retire_candidate
24165940,Stand In Your Love,False,"Ethan Hulse, Josh Baldwin, Mark Harris, and Rita Springer",,7107821,2,0,0,0,2023-04-23T10:00:00+00:00,2024-06-02T10:00:00+00:00,635,406.0,2023-04-23T10:00:00Z; 2024-06-02T10:00:00Z,retire_candidate
11842601,Forever,False,Chris Tomlin,", Assurance, be glorified, Blessing, Faithfulness, God's Attributes, Holiness, Love, Praise, Presence, Provision, repentence, Rest, Strength, Thanksgiving, Unity",3148428,20,0,0,0,2016-03-20T10:00:00+00:00,2024-05-26T10:00:00+00:00,642,157.3,2016-03-20T10:00:00Z; 2016-06-19T10:00:00Z; 2016-07-31T10:00:00Z; 2016-09-04T10:00:00Z; 2016-11-13T10:00:00Z; 2017-02-19T10:00:00Z; 2017-05-28T10:00:00Z; 2017-09-17T10:00:00Z; 2017-10-01T10:00:00Z; 2018-05-06T10:00:00Z; 2018-11-04T10:00:00Z; 2019-06-16T10:00:00Z; 2019-09-29T10:00:00Z; 2020-08-02T10:00:00Z; 2020-11-25T19:00:00Z; 2022-02-20T08:45:00Z; 2022-06-19T08:45:00Z; 2022-11-23T08:45:00Z; 2023-11-19T10:00:00Z; 2024-05-26T10:00:00Z,retire_candidate
12515074,How Great Thou Art,False,Stuart Wesley Keene Hine,"Adoration, Greatness, Majesty, Power, Second Coming, Worship",14181,21,0,0,0,2016-07-17T10:00:00+00:00,2024-05-26T10:00:00+00:00,642,143.2,2016-07-17T10:00:00Z; 2016-09-18T10:00:00Z; 2016-10-02T17:30:00Z; 2016-11-23T19:00:00Z; 2017-03-05T15:00:00Z; 2017-04-02T10:00:00Z; 2017-07-09T10:00:00Z; 2017-11-05T16:30:00Z; 2018-01-28T10:00:00Z; 2018-05-13T10:00:00Z; 2018-05-20T10:00:00Z; 2018-07-22T10:00:00Z; 2018-10-14T10:00:00Z; 2019-01-27T10:00:00Z; 2019-03-24T10:00:00Z; 2019-09-01T10:00:00Z; 2020-04-19T10:00:00Z; 2022-01-23T08:45:00Z; 2022-01-30T08:45:00Z; 2023-02-18T15:30:00Z; 2024-05-26T10:00:00Z,retire_candidate
11876123,Happy Day,False,Ben Cantelon and Tim Hughes,", blind, Freedom, Growth, Holy Spirit, Made me glad, Praise, Resurrection, steve fee, Victory",4847027,24,0,0,0,2016-03-27T10:00:00+00:00,2024-05-17T10:00:00+00:00,651,129.2,2016-03-27T10:00:00Z; 2016-05-22T10:00:00Z; 2016-08-28T10:00:00Z; 2016-10-23T10:00:00Z; 2017-01-29T10:00:00Z; 2017-03-05T15:00:00Z; 2017-04-16T10:00:00Z; 2017-09-03T10:00:00Z; 2018-04-01T10:00:00Z; 2018-11-11T10:00:00Z; 2019-03-24T10:00:00Z; 2019-04-21T10:00:00Z; 2019-08-25T10:00:00Z; 2019-09-08T10:00:00Z; 2019-11-27T10:00:00Z; 2020-02-09T10:00:00Z; 2020-04-12T10:00:00Z; 2021-02-14T10:00:00Z; 2021-04-04T10:00:00Z; 2021-08-08T08:45:00Z; 2023-02-19T10:00:00Z; 2023-10-15T10:00:00Z; 2024-03-31T10:00:00Z; 2024-05-17T10:00:00Z,retire_candidate
